SubjectID,WEEK1_EMA_EVENING,WEEK1_PRODUCTIVE,WEEK1_BELONGING,WEEK1_DISCRIMINATION,WEEK1_EMO_DRAINED,WEEK1_TALKSTRESS,WEEK1_LITTLESLEEP,WEEK1_PROFCARES,WEEK1_HOMESICK,WEEK1_EXERCISE,WEEK1_EMA_MORNING,WEEK1_ACTIVITY_ACADEMIC,WEEK1_ACADEMIC_percentage,WEEK1_ACTIVITY_PERSONAL,WEEK1_PERSONAL_percentage,WEEK1_TIRED_AM,WEEK1_DRINK,WEEK1_DRUGS,WEEK1_drinkdrugs_alone,WEEK1_negative_cons,WEEK1_SLEEP,WEEK1_HrsBed_Avg,WEEK1_HrsAsleep_Avg,WEEK1_HrsBed_Weekday_Avg,WEEK1_HrsAsleep_Weekday_Avg,WEEK1_HrsBed_Weekend_Avg,WEEK1_HrsAsleep_Weekend_Avg,WEEK1_TODAY_STRESSFUL,WEEK1_M_STRESS,WEEK1_M_CONTROL,WEEK1_A1_STRESS,WEEK1_A1_CONTROL,WEEK1_A1_SUCCESS_COPING,WEEK1_A2_STRESS,WEEK1_A2_CONTROL,WEEK1_A2_SUCCESS_COPING,WEEK1_E_STRESS,WEEK1_E_CONTROL,WEEK1_E_SUCCESS_COPING,D1_W1_Stress,D2_W1_Stress,D3_W1_Stress,D4_W1_Stress,D5_W1_Stress,D6_W1_Stress,D7_W1_Stress,WEEK1_STRESS,D1_W1_GaveSupport,D2_W1_GaveSupport,D3_W1_GaveSupport,D4_W1_GaveSupport,D5_W1_GaveSupport,D6_W1_GaveSupport,D7_W1_GaveSupport,D1_W1_ReceivedSupport,D2_W1_ReceivedSupport,D3_W1_ReceivedSupport,D4_W1_ReceivedSupport,D5_W1_ReceivedSupport,D6_W1_ReceivedSupport,D7_W1_ReceivedSupport,WEEK1_GaveSupport,WEEK1_ReceivedSupport,WEEK2,WEEK2_PRODUCTIVE,WEEK2_BELONGING,WEEK2_DISCRIMINATION,WEEK2_EMO_DRAINED,WEEK2_TALKSTRESS,WEEK2_LITTLESLEEP,WEEK2_PROFCARES,WEEK2_HOMESICK,WEEK2_EXERCISE,WEEK_2_EMA_MORNING,WEEK2_ACTIVITY_ACADEMIC,WEEK2_ACADEMIC_percentage,WEEK2_ACTIVITY_PERSONAL,WEEK2_PERSONAL_percentage,WEEK2_TIRED_AM,WEEK2_DRINK,WEEK2_DRUGS,WEEK2_drinkdrugs_alone,WEEK2_negative_cons,WEEK2_SLEEP,WEEK2_HrsBed_Avg,WEEK2_HrsAsleep_Avg,WEEK2_HrsBed_Weekday_avg,WEEK2_HrsAsleep_Weekday_avg,WEEK2_HrsBed_Weekend_avg,WEEK2_HrsAsleep_Weekend_avg,WEEK2_TODAY_STRESSFUL,WEEK2_M_STRESS,WEEK2_M_CONTROL,WEEK2_M_SUCCESS_COPING,WEEK2_A1_STRESS,WEEK2_A1_CONTROL,WEEK2_A1_SUCCESS_COPING,WEEK2_A2_STRESS,WEEK2_A2_CONTROL,WEEK2_A2_SUCCESS_COPING,WEEK2_E_STRESS,WEEK2_E_CONTROL,WEEK2_E_SUCCESS_COPING,D1_W2_Stress,D2_W2_Stress,D3_W2_Stress,D4_W2_Stress,D5_W2_Stress,D6_W2_Stress,D7_W2_Stress,WEEK2_STRESS,D1_W2_GaveSupport,D2_W2_GaveSupport,D3_W2_GaveSupport,D4_W2_GaveSupport,D5_W2_GaveSupport,D6_W2_GaveSupport,D7_W2_GaveSupport,D1_W2_ReceivedSupport,D2_W2_ReceivedSupport,D3_W2_ReceivedSupport,D4_W2_ReceivedSupport,D5_W2_ReceivedSupport,D6_W2_ReceivedSupport,D7_W2_ReceivedSupport,WEEK2_GaveSupport,WEEK2_ReceivedSupport,WEEK3,WEEK3_PRODUCTIVE,WEEK3_BELONGING,WEEK3_DISCRIMINATION,WEEK3_EMO_DRAINED,WEEK3_TALKSTRESS,WEEK3_LITTLESLEEP,WEEK3_PROFCARES,WEEK3_HOMESICK,WEEK3_EXERCISE,EMA_MORNING,WEEK3_ACTIVITY_ACADEMIC,WEEK3_ACADEMIC_percentage,WEEK3_ACTIVITY_PERSONAL,WEEK3_PERSONAL_percentage,WEEK3_TIRED_AM,WEEK3_DRINK,WEEK3_DRUGS,WEEK3_drinkdrugs_alone,WEEK3_negative_cons,WEEK3_SLEEP,WEEK3_HrsBed_avg,WEEK3_HrsAsleep_avg,WEEK3_HrsBed_Weekday_avg,WEEK3_HrsAsleep_Weekday_avg,WEEK3_HrsBed_Weekend_avg,WEEK3_HrsAsleep_Weekend_avg,WEEK3_TODAY_STRESSFUL,WEEK3_M_STRESS,WEEK3_M_CONTROL,WEEK3_M_SUCCESS_COPING,WEEK3_A1_STRESS,WEEK3_A1_CONTROL,WEEK3_A1_SUCCESS_COPING,WEEK3_A2_STRESS,WEEK3_A2_CONTROL,WEEK3_A2_SUCCESS_COPING,WEEK3_E_STRESS,WEEK3_E_CONTROL,WEEK3_E_SUCCESS_COPING,D1_W3_Stress,D2_W3_Stress,D3_W3_Stress,D4_W3_Stress,D5_W3_Stress,D6_W3_Stress,D7_W3_Stress,WEEK3_STRESS,D1_W3_GaveSupport,D2_W3_GaveSupport,D3_W3_GaveSupport,D4_W3_GaveSupport,D5_W3_GaveSupport,D6_W3_GaveSupport,D7_W3_GaveSupport,D1_W3_ReceivedSupport,D2_W3_ReceivedSupport,D3_W3_ReceivedSupport,D4_W3_ReceivedSupport,D5_W3_ReceivedSupport,D6_W3_ReceivedSupport,D7_W3_ReceivedSupport,WEEK3_GaveSupport,WEEK3_ReceivedSupport
210, ,1.666666667,6.166666667,0,3,2,2,3.666666667,1,6.666666667, ,5,17.85714286,0,0,2,1,0,0,0, ,7:11:00,6:57:00,6:51:00,6:38:00,8:30:00,8:15:00,1.6,0,1.6,0,0.666666667,1.833333333,0.166666667,0.333333333,1.833333333,0.5,1.333333333,2.333333333,0,0,0,0.25,0,0.333333333,0.5,0.16,999,1,1,1,1,1,1,999,1,1,1,1,1,1,6,6, ,0.5,6.2,0,2.25,2,4,4,1,0, , , ,0,0,2.8,1,0,0,1, ,6:35:00,6:08:00,6:36:00,6:03:00,6:30:00,6:25:00,0.8,0.2,0,1.4,0,0,0.666666667,0,0.5,1.75,0.4,1.6,1.4,0.25,0.25,0,0,0,0.5,0,0.176470588,999,1,999,1,1,1,999,999,1,999,1,1,1,999, , , ,2,6,0,4,4,3.333333333,4,3,0, , , , , , , , , , , , , , , , , , , , , ,3,2,0, , , ,3,3.333333333,1.333333333,3,3, ,3, , , ,3,1,1,999,1,999,999,999,1,1,999,1,999,999,999, , 
233, ,1.833333333,6,1,2.666666667,3.166666667,2.833333333,3.166666667,1.5,31.66666667, ,10,35.71428571,0,0,1.714285714,1,0,0,0, ,7:18:00,6:57:00,7:44:00,7:16:00,6:15:00,6:10:00,1,0.571428571,0.571428571,0.857142857,0.428571429,2.142857143,0.5,0.666666667,2.166666667,0.666666667,1.5,2,1,1.25,0,0,0.5,1,1,0.653846154,999,1,1,1,1,1,0,999,1,1,1,1,1,0,5,5, ,1.333333333,6,1,3.166666667,2.666666667,2.5,3.333333333,2.333333333,18.33333333, ,10,35.71428571,0,0,1.571428571,2,0,0,0, ,5:15:00,5:07:00,4:57:00,4:47:00,6:00:00,5:57:00,1,0.857142857,1.142857143,1.142857143,0.8,0.6,1,0.857142857,1,1.142857143,1.166666667,2,1.333333333,0.25,0.75,1.25,0.666666667,1,1,1.666666667,0.92,0,0,0,0,0,1,999,1,0,0,1,0,1,999,1,3, ,2.4,4.4,0,3.2,2.8,3,3.4,1,10, , , ,0,0,2.166666667,1,0,0,0, ,6:07:00,7:59:00,6:16:00,9:08:00,7:30:00,7:25:00,1.666666667,1.166666667,1.166666667,1.666666667,1.6,1.4,1.8,1.5,1,1.833333333,1.6,2.4,1.6,2,1.75,1.333333333,1.25,0,1.666666667,1.25,1.454545455,1,0,999,0,999,0,0,1,1,999,0,999,0,0,1,2
107, ,1.142857143,2.142857143,0,4.428571429,4.428571429,4.857142857,2.857142857,2.142857143,57.14285714, , , ,0,0,2.6,0,0,0,0, ,7:47:00,6:57:00,7:47:00,6:57:00, , ,2.8,2.8,2.4,2.428571429,1.857142857,1.142857143,2.5,2.333333333,0.833333333,2.428571429,3,0.714285714,3,2.5,2,2.333333333,2.5,2.5,2.75,2.52,1,1,1,1,1,1,1,1,1,0,1,1,1,1,7,6, ,0.571428571,2.142857143,0,4.285714286,5,5,2.857142857,3.142857143,22.85714286, ,15,53.57142857,0,0,2.714285714,2,0,0,0, ,7:10:00,5:54:00,7:37:00,6:02:00,6:05:00,5:35:00,3.142857143,2,1.571428571,0.285714286,1.666666667,1.5,0,2.428571429,2.285714286,0,2.571428571,3.285714286,0.142857143,0.5,1.5,2.75,3,3,2.333333333,2.25,2.185185185,1,1,1,1,1,1,1,0,1,1,1,1,1,1,7,6, ,0.5,2,0,5,5,5,2.333333333,3,38.33333333, , , ,0,0,2.666666667,0,0,0,0, ,7:50:00,7:05:00,7:52:00,7:10:00,6:15:00,5:30:00,3.666666667,3,2.666666667,0.333333333,3,3.4,0.6,3,3.166666667,0.333333333,3.5,4.833333333,0.666666667,2.666666667,3.333333333,3,2.5,3,3.75,4,3.130434783,999,1,1,1,1,1,0,999,1,1,1,1,1,1,5,6
202, ,1.833333333,4,0,2.666666667,2,2.333333333,2.5,1.5,28.33333333, ,7,25,0,0,1.571428571,1,0,0,0, ,7:01:00,6:56:00,6:50:00,6:45:00,7:29:00,7:25:00,1.142857143,0.857142857,1.142857143,0.5,0.833333333,2.5,0.8,0.8,2.6,1,1.833333333,1.833333333,0,0,0,0.333333333,1.5,1.25,1.75,0.791666667,0,999,0,0,0,0,0,0,999,0,0,0,0,0,0,0, ,1.333333333,4,0,3.5,3,3,2.166666667,2.833333333,0, , , ,0,0,1.5,0,0,0,0, ,5:44:00,5:37:00,5:17:00,5:10:00,8:00:00,7:56:00,0.833333333,0.666666667,0.5,1.5,1,0.75,1.75,1,0.8,1.8,1,2.166666667,2,0,0.5,1,1,2,1,1,0.904761905,1,0,999,0,0,0,0,1,0,999,0,0,0,0,1,1, ,1.4,3.4,0,3.8,4,2.8,2.2,4.2,2, , , ,1,3.571428571,2.2,0,0,0,0, ,6:11:00,6:07:00,5:36:00,5:33:00,6:15:00,6:09:00,2.6,1.8,1.8,1.6,2,1.833333333,1.833333333,1.833333333,1.666666667,1.833333333,1.6,2.8,1.8,1.25,2.333333333,2,1.666666667,1.666666667,2,2,1.818181818,0,999,0,1,999,0,0,0,999,0,0,999,0,0,1,0
152, ,1,7,0,1.8,1.2,1,3,1,0, ,0,0,1,3.571428571,0.571428571,0,0,0,0, ,7:07:00,6:56:00,7:26:00,7:14:00,6:20:00,6:10:00,0.714285714,0,0,0.2,0,3,0,0,3.714285714,0,2,3.2,0,0.25,0,0,0,0,0,0.041666667,999,0,0,1,1,999,0,999,0,0,0,1,999,0,2,1, ,2.4,6.8,0,4,2.6,2.8,3.4,1,0, , , ,1,3.571428571,1.25,0,0,0,0, ,7:14:00,7:06:00,7:14:00,7:06:00, , ,1.75,0,0.25,1.5,0,0.2,2,0,0,1.666666667,0,1.6,1.8,0,0,0,0,0,0,0,0,1,0,999,0,0,999,0,0,0,999,0,0,999,0,1,0, ,2.166666667,6.833333333,0,2.333333333,2.166666667,3,3.666666667,1,5, ,10,35.71428571,1,3.571428571,1.142857143,0,0,0,0, ,7:49:00,7:44:00,7:42:00,7:38:00,9:15:00,9:00:00,1.571428571,0.714285714,0.428571429,1.285714286,0,1.166666667,2,1.285714286,0.571428571,1.857142857,0.5,2.333333333,2.5,1,0.75,1.5,0,0.25,0,1,0.653846154,0,0,0,0,0,999,0,0,0,0,0,0,999,0,0,0
145, ,2.4,6.4,0,2.6,2.6,2.8,3.6,1.6,86, ,10,35.71428571,1,3.571428571,2.428571429,0,0,0,0, ,7:10:00,6:56:00,6:47:00,6:30:00,8:10:00,8:02:00,0.428571429,0.142857143,0.142857143,0,0,3,0,0,3.5,0,1,3.2,0.5,0,0,0,0,0,0,0.041666667,999,1,1,1,1,999,1,999,0,1,1,1,999,1,5,4, ,2,5.857142857,0,2.428571429,3.571428571,3.428571429,3.285714286,2.142857143,42.85714286, ,14,50,1,3.571428571,1.428571429,0,0,0,0, ,7:36:00,7:15:00,7:03:00,6:57:00,9:00:00,8:00:00,1.285714286,0.428571429,0,2,0.166666667,0,1.666666667,0,0,2.142857143,0.428571429,0.857142857,2.571428571,0.25,0,0,0,0.5,1,0,0.259259259,1,1,1,0,1,1,1,0,0,1,0,1,0,0,6,2, ,2,5.857142857,0,2.714285714,4,4,3,1.142857143,47.14285714, , , , , ,1.833333333,1,0,0,0, ,7:12:00,7:05:00,6:45:00,6:37:00,6:30:00,6:30:00,1,0.166666667,0.166666667,2.333333333,0.2,0.2,2,0,0,2.285714286,0.142857143,1.285714286,2.428571429,0.75,0,0,0,0,0,0,0.12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,7,6
333, ,1.333333333,5.333333333,0,2.833333333,3.666666667,3.666666667,2.333333333,1.166666667,38.33333333, ,14,50,1,3.571428571,1.857142857,3,0,0,0, ,7:10:00,6:56:00,6:35:00,6:21:00,8:39:00,8:26:00,1.571428571,1.285714286,1.285714286,1.142857143,1.285714286,1.571428571,1.571428571,1.285714286,1.857142857,1.166666667,2.5,2,1.666666667,2,2,0.5,1,1,1,1.296296296,999,1,1,1,1,1,1,999,1,1,1,1,1,1,6,6, ,1.571428571,6,1,2.714285714,4,4,1.571428571,1.857142857,25.71428571, ,15,53.57142857,0,0,2.142857143,2,0,0,0, ,7:08:00,6:54:00,7:14:00,6:59:00,6:55:00,6:42:00,1.428571429,1.142857143,1.142857143,1,1,1,1,1,1.166666667,0.833333333,1.142857143,2,1.142857143,0.25,0.25,0.5,1,1.5,3,1.5,1.074074074,1,0,1,0,1,1,1,0,1,1,1,1,1,1,5,6, ,2,5.8,1,4,3.8,3.8,2.6,1.6,30, ,14,50,0,0,2.428571429,0,0,0,0, ,7:05:00,6:45:00,7:10:00,6:48:00,5:54:00,5:44:00,1.571428571,1.142857143,1.428571429,1,1.142857143,1.285714286,1.142857143,1.285714286,1.571428571,1,1,2.6,1,1.333333333,1,1,0.5,1.5,1,2,1.153846154,999,1,1,1,1,1,999,999,1,1,1,1,1,999,5,5
175, ,1.666666667,6.166666667,0,2.666666667,2.666666667,3.166666667,5,1,91.66666667, , , ,0,0,1.333333333,0,0,0,0, ,7:23:00,6:56:00,7:03:00,6:37:00,8:02:00,7:35:00,1.833333333,1.833333333,1.666666667,1.5,2.25,2,1.5,1.75,1.75,1.166666667,2.833333333,1.5,2,1.25,2,1.333333333,1,1.5,1.333333333,1.5,999,0,1,0,0,1,1,999,0,1,1,0,1,1,3,4, ,2.285714286,4.285714286,0,2.857142857,3.571428571,3.285714286,3.428571429,2.428571429,102.8571429, , , ,0,0,1,0,0,0,0, ,5:49:00,5:19:00,5:30:00,5:09:00,6:18:00,5:36:00,0.8,1.4,1.8,1.8,1.571428571,1.285714286,1.714285714,1.857142857,1.571428571,2.142857143,1.857142857,3.142857143,1.714285714,0.25,1.5,2,2.25,2.25,1.666666667,2,1.692307692,0,0,1,0,1,0,1,1,1,1,0,1,1,1,3,6, ,2.714285714,3.428571429,0,3.571428571,3.714285714,3.285714286,3.714285714,2.428571429,68.57142857, ,7,25,0,0,2.142857143,0,0,0,0, ,6:15:00,5:20:00,6:18:00,5:21:00,5:40:00,5:12:00,1.857142857,2.142857143,2.285714286,2,1.833333333,2.333333333,2,2.4,2,1.8,2.428571429,3.285714286,1.571428571,2.25,2.333333333,1.75,1.666666667,2.333333333,1.75,3.25,2.2,1,1,1,1,0,1,1,1,1,0,1,1,1,1,6,6
260, ,1.166666667,4,0,2,2.833333333,2.666666667,3,1,11.66666667, , , ,0,0,1.5,1,4,3,0, ,7:03:00,6:54:00,6:23:00,6:10:00,8:22:00,8:22:00,1.333333333,0.166666667,0.5,0.428571429,0.285714286,2,0.5,0.166666667,2.5,0.333333333,1,2.666666667,0.333333333,0.25,0.75,0,0.25,0.5,0.333333333,0.36,999,0,1,1,1,0,0,999,1,1,1,1,1,0,3,5, ,1.285714286,4,0,2.285714286,2.857142857,2.857142857,3,1,12.85714286, ,7,25,0,0,1.142857143,2,7,1,0, ,6:51:00,6:49:00,6:15:00,6:12:00,8:22:00,8:22:00,0.857142857,0.571428571,0.714285714,1.142857143,0.571428571,0.571428571,1.285714286,0.285714286,0.571428571,1.142857143,0.571428571,1.285714286,1.428571429,0,0.25,0.75,0.5,0.25,1,0.75,0.5,0,0,0,1,1,1,0,1,0,0,1,1,1,0,3,4, ,1.4,4,0,2,3.4,3.2,3,1,14, ,3,10.71428571,1,3.571428571,1.142857143,2,6,3,0, ,8:01:00,7:52:00,7:45:00,7:39:00,9:15:00,9:15:00,0.571428571,1,0.857142857,1.714285714,0.5,0.166666667,1.833333333,0.166666667,0.333333333,1.333333333,0.6,1.8,1.6,1,1,0.333333333,1,0,0.25,0.25,0.583333333,1,1,999,1,999,1,1,1,1,999,1,999,1,1,5,5
185, ,2.5,6.25,0,4,4.25,4.5,3.5,1.75,10, , , , , ,3.333333333,0,0,0,0, ,6:53:00,6:53:00,7:00:00,7:00:00,6:40:00,6:40:00,2.333333333,1.333333333,2.666666667,2,0.666666667,2,0.333333333,0.333333333,3.166666667,1.75,3,2.5,1,2,3,0,0,1.333333333,0.5,1.1875,999,0,0,999,1,999,1,999,1,1,999,1,999,1, , , ,1.428571429,5.571428571,1,3,3,3.142857143,3.428571429,2.571428571,0, , , ,0,0,2.333333333,0,0,0,0, ,7:49:00,7:04:00,7:34:00,6:44:00,9:03:00,8:43:00,1.333333333,1,1.166666667,1.666666667,1.166666667,1.166666667,1.166666667,1.285714286,1,1.857142857,1.714285714,2.428571429,2.142857143,0.75,0,0.333333333,3.5,0.666666667,0.75,2.75,1.307692308,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2, ,1.6,5.8,0,5,4.2,4.6,3.6,2.8,0, , , ,0,0,1.5,0,1,0,0, ,7:05:00,7:00:00,8:52:00,8:52:00,5:30:00,4:52:00,3,2,1.75,2.75,2.5,3.166666667,1.333333333,2.666666667,2.666666667,2,2.2,4.4,2.6,4,3.5,3,1.666666667,2,0.666666667,0,2.380952381,1,1,1,999,1,999,1,1,1,1,999,1,999,1,5,5
224, ,1.5,4.75,0,4,3.5,3.25,3,2.5,2.5, , , ,0,0,1.75,1,0,0,0, ,7:08:00,6:53:00,6:31:00,6:15:00,9:00:00,8:50:00,1,1.2,1,1.666666667,0.666666667,1.166666667,1.6,1,1.8,1.75,2.5,1.25, ,1.666666667,1,1,1.5,1.666666667,2.25,1.55,999,999,0,999,0,0,1,999,999,0,999,0,0,1, , , ,1.833333333,4.5,0,4.5,4,3.833333333,3.666666667,3,6.666666667, , , , , ,1.833333333,1,0,0,0, ,6:33:00,6:17:00,5:46:00,5:30:00,8:07:00,7:52:00,1.833333333,1.833333333,1,1,1.333333333,0.666666667,0.833333333,1.6,0.8,1.2,2.166666667,1.833333333,1.333333333,0.25,1,2,2,3,2.333333333,2,1.739130435,0,1,1,999,1,1,1,1,1,0,999,1,0,0,5,3, ,2,4.714285714,0,4.428571429,4.142857143,4,3,3.142857143,14.28571429, ,14,50,0,0,2.571428571,0,0,0,0, ,5:15:00,5:08:00,4:55:00,4:48:00,7:22:00,7:15:00,2.428571429,2.142857143,1.857142857,1.285714286,2.428571429,1.714285714,1.428571429,2.285714286,1.714285714,1.428571429,2,2.857142857,1.714285714,2.75,1.75,2.25,2.25,2.25,2.25,2,2.214285714,1,0,1,1,1,1,1,0,0,1,1,1,1,1,6,5
304, ,2.2,5.6,0,2.4,2.4,2.4,3,1,0, ,4,14.28571429,1,3.571428571,2.142857143,1,0,0,0, ,7:14:00,6:53:00,7:19:00,7:02:00,7:02:00,6:32:00,1,0,0,0,0.285714286,1.857142857,0,0,2,0,1,2.2,0,0,0,0,0,0,0,0,999,0,0,0,0,0,999,999,0,0,0,0,0,999,0,0, ,0.833333333,5.5,0,3.5,4.166666667,3.166666667,2.166666667,1.166666667,0, ,10,35.71428571,0,0,2.142857143,0,0,0,0, ,6:38:00,6:25:00,5:39:00,5:27:00,9:07:00,8:52:00,2,0.571428571,0.5,1.166666667,1.2,1.2,1.4,1,0.8,1.2,0.666666667,1.5,1.5,0,0.333333333,0.75,0,0.75,2.25,1.5,0.826086957,1,0,0,0,0,0,999,1,0,0,0,0,0,999,1,1, ,0.4,5.8,0,3,4,3.4,2,1.2,0, , , ,1,3.571428571,2.6,0,0,0,0, ,6:09:00,6:00:00,6:14:00,6:04:00,5:50:00,5:45:00,2,0.4,0.6,2.2,1,1.285714286,1.428571429,0,0.8,2,0.4,2,1.8,1,0.25,0,0.666666667,0.333333333,1,0,0.5,0,0,999,1,999,0,0,0,0,999,0,999,0,0,1,0
278, ,1.6,3.8,0,3.2,4,3.2,3.8,1,24, , , ,0,0,2,2,0,0,0, ,7:20:00,6:52:00,7:00:00,6:37:00,8:00:00,7:22:00,1.333333333,1.5,1,0.8,0.4,2.2,1,0.666666667,0.4,0.8,1.8,2.4,1,0.75,0.333333333,1,0.666666667,2,1.5,1.045454545,999,0,0,1,999,0,0,999,0,0,1,999,0,0,1,1, ,1.2,3.8,0,3.6,4.2,4.2,3.4,1,0, , , , , ,2,1,0,0,0, ,6:24:00,5:48:00,6:10:00,5:40:00,6:45:00,6:00:00,1,1.2,1.2,1,0.8,0.6,0.4,1,1,1.5,1.4,2.6,1.4,0.25,0,1,2,1.5,1.333333333,1.5,1.105263158,1,999,0,999,0,0,0,0,999,0,999,1,0,0,1,1, ,1.5,4,0,4,4.5,4.5,2,1,0, , , ,1,3.571428571,1.5,1,0,0,1, ,8:45:00,8:00:00,8:50:00,8:10:00,7:25:00,6:45:00,1.5,1,1.5,1.5,1.333333333,1.333333333,2,1,1.25,1.25,1,2.5,1.5,1,1,1,1.25,1, , ,1.076923077,999,0,999,0,999,999,999,999,0,999,1,999,999,999, , 
219, ,2,6.333333333,0,2,1.833333333,1.833333333,3.666666667,1.166666667,95, , , ,0,0,1.75,0,0,0,0, ,7:04:00,6:50:00,7:04:00,6:50:00, , ,1.25,0.2,1.75,0.285714286,0.285714286,3,0.5,0.75,3.25,0.166666667,2.166666667,3.166666667,0.333333333,0,0,0.5,0.333333333,0.666666667,0,0.272727273,999,1,0,1,0,0,0,999,1,0,1,0,1,0,2,3, ,1.833333333,6.166666667,0,2.166666667,2.166666667,1.833333333,3.333333333,1.166666667,0, , , , , ,1,0,0,0,0, ,6:44:00,6:32:00,6:17:00,6:04:00,8:30:00,8:25:00,1.4,0.6,0.8,2.4,0.5,0.833333333,2,0.333333333,1,2,0.666666667,2.166666667,2.666666667,0.25,0.333333333,0.666666667,0.5,0,0,1.5,0.52173913,1,0,999,0,0,0,0,1,0,999,0,0,0,0,1,1, ,1.833333333,6.5,0,1.833333333,3.5,2,3.166666667,1,3.333333333, , , , , ,2.333333333,0,0,0,0, ,6:57:00,6:45:00,6:43:00,6:32:00,6:25:00,6:10:00,2.5,1.5,1.5,2.166666667,1.4,1.4,2.6,1.6,1.6,1.6,1.666666667,3.333333333,2.166666667,2,1.333333333,2,2,0.666666667,1,2,1.545454545,999,0,1,0,0,1,0,999,0,0,0,1,1,0,2,2
247, ,2.666666667,5,0,2.333333333,3.666666667,4,3.666666667,1,26.66666667, ,3,10.71428571,0,0,0.666666667,0,0,0,0, ,7:06:00,6:50:00,6:50:00,6:20:00,7:15:00,7:05:00,1,0.285714286,0.333333333,0.5,0.25,2.25,1,0.666666667,2.666666667,0,1.5,2.5,1.5,0.666666667,0,0,0.666666667,0,0,0.388888889,999,999,1,999,0,1,999,999,999,0,999,0,0,999, , , ,1.333333333,5.333333333,0,2.666666667,4.333333333,4,3,1,53.33333333, , , , , ,0.666666667,0,0,0,0, ,6:28:00,6:20:00,6:17:00,6:07:00,6:50:00,6:45:00,0.333333333,0.333333333,0,1.333333333,0,0,0,0,0,1.5,0,0.666666667,1.666666667,0,0,1, ,0,0, ,0.111111111,1,999,999,999,0,1,999,0,999,999,999,1,0,999, , , ,1.6,4.6,0,3.4,4,3.6,2.8,1,48, ,5,17.85714286,1,3.571428571,0.142857143,0,0,0,0, ,7:08:00,6:53:00,7:15:00,6:58:00,7:46:00,7:26:00,1.428571429,0.428571429,0.571428571,2.571428571,0.4,0.8,2,0.666666667,1.333333333,1.833333333,0.4,1.8,2,1,1,1.333333333,0,0.666666667,0,0,0.47826087,1,999,999,0,0,0,0,1,999,999,0,0,0,0,1,1
178, ,1.5,4.333333333,1,4.166666667,4.333333333,4.5,4.166666667,2.166666667,10, ,7,25,0,0,2.428571429,0,0,0,0, ,7:11:00,6:50:00,6:46:00,6:26:00,8:15:00,7:52:00,1.857142857,0.714285714,2.142857143,0.285714286,1.428571429,2.285714286,0.714285714,2.285714286,2,0.5,3.5,1.833333333,0.333333333,0.25,0.25,0.75,1,0.5,0.75,0.555555556,999,0,1,1,1,1,1,999,0,1,0,1,1,1,5,4, ,1,5.571428571,0,4.142857143,4.142857143,4.428571429,5,2.571428571,8.571428571, , , , , ,1.4,0,0,0,0, ,7:18:00,7:09:00,6:40:00,6:30:00,8:15:00,8:07:00,1.4,0.4,1.6,1.4,0.5,1.333333333,1.166666667,0.5,1.5,1.333333333,0.714285714,3.142857143,1.428571429,0,0.333333333,0.75,0.75,0.25,0.5,1.333333333,0.541666667,0,1,0,1,1,1,1,1,0,1,1,1,1,1,5,6, ,1.142857143,5.285714286,0,4.285714286,5,4.428571429,4.428571429,3.142857143,8.571428571, ,14,50,0,0,2.571428571,0,0,0,0, ,5:37:00,5:18:00,5:26:00,5:07:00,8:15:00,8:10:00,3,0.428571429,2.142857143,1.714285714,0.166666667,1.833333333,1.833333333,0.5,1.75,1.75,0.428571429,3.714285714,1.714285714,1.333333333,0.333333333,0.333333333,0,0,0.5,0.333333333,0.375,1,1,0,0,0,0,0,1,1,1,0,0,0,0,2,3
162, ,2.2,5,0,4,4.2,3.4,3.6,1,0, ,5,17.85714286,0,0,2.142857143,0,0,0,0, ,7:07:00,6:48:00,6:32:00,6:11:00,8:37:00,8:22:00,2,0.714285714,0.428571429,0.333333333,0.333333333,2.666666667,0.75,0.75,2,0.2,2,2.2,0.666666667,1,0.333333333,0,0,1,0.666666667,0.526315789,999,1,1,1,1,999,0,999,0,0,1,0,999,0,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,999,999,999,999,999,999,999,999,999,999,999,999,999,999, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,999,999,999,999,999,999,999,999,999,999,999,999,999,999, , 
